"res_entry_id","political_function"
"CH_Rielle_Jean_1952__1","NT_LE-LH_T3_NA_01"
"CH_Riesen_Jean_1920__1","NT_LE-LH_T3_NA_01"
"CH_Riklin_Kathy_1952__1","NT_LE-LH_T3_NA_01"
"CH_Rime_Jean_1950__1","NT_LE-LH_T3_NA_01"
"CH_Rime_Pierre_1923__1","NT_LE-LH_T3_NA_01"
"CH_Rippstein_Louis_1915__1","NT_LE-LH_T3_NA_01"
"CH_Risi_Josef_1920__1","NT_LE-LH_T3_NA_01"
"CH_Ritschard_Willi_1918__1","NT_LE-LH_T3_NA_01"
"CH_Ritter_Markus_1967__1","NT_LE-LH_T3_NA_01"
"CH_Riva_Waldo_1905__1","NT_LE-LH_T3_NA_01"
"CH_Riva_Waldo_1905__2","NT_LE-LH_T3_NA_01"
"CH_Robbiani_Dario_1939__1","NT_LE-LH_T3_NA_01"
"CH_Robbiani_Meinrado_1951__1","NT_LE-LH_T3_NA_01"
"CH_Robert_Leni_1936__1","NT_LE-LH_T3_NA_01"
"CH_Robert_Leni_1936__2","NT_LE-LH_T3_NA_01"
"CH_Robert_Rene_1885__1","NT_LE-LH_T3_NA_01"
"CH_Rochat_Eric_1948__1","NT_LE-UH_T3_NA_01"
"CH_Rochat_Nicolas_1982__1","NT_LE-LH_T3_NA_01"
"CH_Rodel_Ernst_1901__1","NT_LE-LH_T3_NA_01"
"CH_Roduit_Benjamin_1962__1","NT_LE-LH_T3_NA_01"
"CH_Roesti_Albert_1967__1","NT_LE-LH_T3_NA_01"
"CH_Roethlin_Walter_1930__1","NT_LE-LH_T3_NA_01"
"CH_Roggo_Alphons_1898__1","NT_LE-UH_T3_NA_01"
"CH_Rohner_Walter_1923__1","NT_LE-LH_T3_NA_01"
"CH_Rohner_Willi_1907__1","NT_LE-UH_T3_NA_01"
"CH_Rohner_Willi_1907__2","NT_LE-LH_T3_NA_01"
"CH_Rohr_Max_1890__1","NT_LE-LH_T3_NA_01"
"CH_Rohr_Rudolf_1935__1","NT_LE-LH_T3_NA_01"
"CH_Rohrbasser_Bernard_1946__1","NT_LE-LH_T3_NA_01"
"CH_Rohrer_Hans_1936__1","NT_LE-LH_T3_NA_01"
"CH_Romano_Marco_1982__1","NT_LE-LH_T3_NA_01"
"CH_Rosselet_Charles_1893__1","NT_LE-LH_T3_NA_01"
"CH_Rosset_Paul_1905__1","NT_LE-LH_T3_NA_01"
"CH_Rossini_Stephane_1963__1","NT_LE-LH_T3_NA_01"
"CH_Roth_August_1894__1","NT_LE-LH_T3_NA_01"
"CH_Roth_August_1894__2","NT_LE-LH_T3_NA_01"
"CH_Roth_August_1894__3","NT_LE-LH_T3_NA_01"
"CH_Roth_Hans_1879__1","NT_LE-LH_T3_NA_01"
"CH_Roth_Hans_1913__1","NT_LE-LH_T3_NA_01"
"CH_Roth_Jean_1952__1","NT_LE-UH_T3_NA_01"
"CH_Roth_Maria_1955__1","NT_LE-LH_T3_NA_01"
"CH_Roth_Maria_1955__2","NT_LE-LH_T3_NA_01"
"CH_Rothen_Eduard_1925__1","NT_LE-LH_T3_NA_01"
"CH_Roulet_Louis_1877__1","NT_LE-LH_T3_NA_01"
"CH_Roulin_Gustave_1904__1","NT_LE-UH_T3_NA_01"
"CH_Roux_Paul_1960__1","NT_LE-LH_T3_NA_01"
"CH_Roy_Gabriel_1940__1","NT_LE-LH_T3_NA_01"
"CH_Rubattel_Lucien_1892__1","NT_LE-LH_T3_NA_01"
"CH_Rubi_Christian_1897__1","NT_LE-LH_T3_NA_01"
"CH_Rubi_Fred_1926__1","NT_LE-LH_T3_NA_01"
"CH_Ruch_Rudolf_1939__1","NT_LE-LH_T3_NA_01"
"CH_Ruckstuhl_Hans_1947__1","NT_LE-LH_T3_NA_01"
"CH_Rueegg_Hans_1902__1","NT_LE-LH_T3_NA_01"
"CH_Rueegg_Hans_1918__1","NT_LE-LH_T3_NA_01"
"CH_Rueesch_Ernst_1928__1","NT_LE-UH_T3_NA_01"
"CH_Ruettimann_Albert_1925__1","NT_LE-LH_T3_NA_01"
"CH_Ruey_Claude_1949__1","NT_LE-LH_T3_NA_01"
"CH_Ruf_Markus_1959__1","NT_LE-LH_T3_NA_01"
"CH_Rufener_Paul_1892__1","NT_LE-LH_T3_NA_01"
"CH_Ruffy_Victor_1937__1","NT_LE-LH_T3_NA_01"
"CH_Ruiz_Rebecca_1982__1","NT_LE-LH_T3_NA_01"
"CH_Ruoss_Erhard_1901__1","NT_LE-LH_T3_NA_01"
"CH_Ruppen_Franz_1971__1","NT_LE-LH_T3_NA_01"
"CH_Rusca_Francesco_1875__1","NT_LE-LH_T3_NA_01"
"CH_Rusca_Francesco_1875__2","NT_LE-LH_T3_NA_01"
"CH_Rusca_Giovan_1881__1","NT_LE-LH_T3_NA_01"
"CH_Rusca_Giovan_1881__2","NT_LE-LH_T3_NA_01"
"CH_Rusca_Giovan_1881__3","NT_LE-LH_T3_NA_01"
"CH_Rusconi_Pierre_1949__1","NT_LE-LH_T3_NA_01"
"CH_Rutishauser_Georg_1901__1","NT_LE-LH_T3_NA_01"
"CH_Rutishauser_Paul_1933__1","NT_LE-LH_T3_NA_01"
"CH_Rutschmann_Hans_1947__1","NT_LE-LH_T3_NA_01"
"CH_Rutz_Gregor_1972__1","NT_LE-LH_T3_NA_01"
"CH_Rychen_Albrecht_1948__21","NT_LE-LH_T3_NA_01"
"CH_Ryser_Albert_1903__1","NT_LE-LH_T3_NA_01"
"CH_Ryser_Albert_1903__2","NT_LE-LH_T3_NA_01"
"CH_Ryter_Alfred_1882__1","NT_LE-LH_T3_NA_01"
"CH_Rytz_Regula_1962__1","NT_LE-LH_T3_NA_01"
"CH_Sadis_Laura_1961__1","NT_LE-LH_T3_NA_01"
"CH_Sager_Peter_1925__1","NT_LE-LH_T3_NA_01"
"CH_Sahlfeld_Hanna_1943__1","NT_LE-LH_T3_NA_01"
"CH_Salvi_Pierre_1957__1","NT_LE-LH_T3_NA_01"
"CH_Salvioni_Sergio_1927__1","NT_LE-UH_T3_NA_01"
"CH_Salvioni_Sergio_1927__2","NT_LE-LH_T3_NA_01"
"CH_Salzmann_Friedrich_1915__1","NT_LE-LH_T3_NA_01"
"CH_Salzmann_Werner_1962__1","NT_LE-LH_T3_NA_01"
"CH_Sandoz_Andre_1911__1","NT_LE-LH_T3_NA_01"
"CH_Sandoz_Marcel_1943__1","NT_LE-LH_T3_NA_01"
"CH_Sandoz_Suzette_1942__1","NT_LE-LH_T3_NA_01"
"CH_Sappeur_Hans_1897__1","NT_LE-LH_T3_NA_01"
"CH_Saudan_Francoise_1939__1","NT_LE-UH_T3_NA_01"
"CH_Sauser_Willy_1908__1","NT_LE-LH_T3_NA_01"
"CH_Sauter_Regine_1966__1","NT_LE-LH_T3_NA_01"
"CH_Savary_Geraldine_1968__1","NT_LE-UH_T3_NA_01"
"CH_Savary_Geraldine_1968__2","NT_LE-LH_T3_NA_01"
"CH_Savary_Jean_1930__1","NT_LE-LH_T3_NA_01"
"CH_Savary_Pierre_1940__1","NT_LE-LH_T3_NA_01"
"CH_Schaer_Meinrad_1921__1","NT_LE-LH_T3_NA_01"
"CH_Schaerli_Hans_1925__1","NT_LE-LH_T3_NA_01"
"CH_Schaffer_Emil_1924__1","NT_LE-LH_T3_NA_01"
"CH_Schaffter_Roger_1917__1","NT_LE-UH_T3_NA_01"
"CH_Schalcher_Heinrich_1917__1","NT_LE-LH_T3_NA_01"
"CH_Schallberger_Peter_1932__1","NT_LE-UH_T3_NA_01"
"CH_Schaller_Alfred_1908__1","NT_LE-LH_T3_NA_01"
"CH_Schaller_Anton_1944__1","NT_LE-LH_T3_NA_01"
"CH_Schatz_Rudolf_1925__13","NT_LE-LH_T3_NA_01"
"CH_Schaub_Walter_1885__1","NT_LE-UH_T3_NA_01"
"CH_Scheidegger_Urs_1943__1","NT_LE-LH_T3_NA_01"
"CH_Schelbert_Louis_1952__1","NT_LE-LH_T3_NA_01"
"CH_Schenk_Simon_1946__1","NT_LE-LH_T3_NA_01"
"CH_Schenker_Silvia_1954__1","NT_LE-LH_T3_NA_01"
"CH_Scherer_Anton_1925__1","NT_LE-LH_T3_NA_01"
"CH_Scherer_Marcel_1952__1","NT_LE-LH_T3_NA_01"
"CH_Scherrer_Carl_1909__1","NT_LE-LH_T3_NA_01"
"CH_Scherrer_Joseph_1891__1","NT_LE-LH_T3_NA_01"
"CH_Scherrer_Juerg_1947__1","NT_LE-LH_T3_NA_01"
"CH_Scherrer_Werner_1930__1","NT_LE-LH_T3_NA_01"
"CH_Scheurer_Remy_1934__1","NT_LE-LH_T3_NA_01"
"CH_Schib_Paul_1901__1","NT_LE-LH_T3_NA_01"
"CH_Schibli_Ernst_1952__1","NT_LE-LH_T3_NA_01"
"CH_Schibli_Ernst_1952__2","NT_LE-LH_T3_NA_01"
"CH_Schiesser_Fritz_1954__1","NT_LE-UH_T3_NA_01"
"CH_Schilliger_Peter_1959__1","NT_LE-LH_T3_NA_01"
"CH_Schirmer_August_1908__1","NT_LE-LH_T3_NA_01"
"CH_Schirmer_August_1908__2","NT_LE-LH_T3_NA_01"
"CH_Schlaefli_Urs_1963__1","NT_LE-LH_T3_NA_01"
"CH_Schlaepfer_Albert_1908__1","NT_LE-LH_T3_NA_01"
"CH_Schlaepfer_Hans_1893__1","NT_LE-LH_T3_NA_01"
"CH_Schlaepfer_Therese_1959__1","NT_LE-LH_T3_NA_01"
"CH_Schlaeppy_Remy_1917__1","NT_LE-LH_T3_NA_01"
"CH_Schlegel_Florian_1935__1","NT_LE-LH_T3_NA_01"
"CH_Schlueer_Ulrich_1944__1","NT_LE-LH_T3_NA_01"
"CH_Schlueer_Ulrich_1944__2","NT_LE-LH_T3_NA_01"
"CH_Schlumpf_Leon_1925__1","NT_LE-UH_T3_NA_01"
"CH_Schlumpf_Leon_1925__2","NT_LE-LH_T3_NA_01"
"CH_Schmid_Arthur_1889__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Arthur_1928__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Barbara_1965__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Carlo_1950__1","NT_LE-UH_T3_NA_01"
"CH_Schmid_Ernst_1899__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Ernst_1908__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Hans_1935__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Jacques_1882__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Martin_1969__1","NT_LE-UH_T3_NA_01"
"CH_Schmid_Odilo_1945__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Peter_1940__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Philipp_1889__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Rudolf_1888__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Samuel_1947__1","NT_LE-UH_T3_NA_01"
"CH_Schmid_Samuel_1947__2","NT_LE-LH_T3_NA_01"
"CH_Schmid_Werner_1898__1","NT_LE-LH_T3_NA_01"
"CH_Schmid_Werner_1898__2","NT_LE-LH_T3_NA_01"
"CH_Schmidhalter_Paul_1931__1","NT_LE-LH_T3_NA_01"
"CH_Schmidheiny_Max_1908__1","NT_LE-LH_T3_NA_01"
"CH_Schmidlin_Fritz_1898__1","NT_LE-LH_T3_NA_01"
"CH_Schmidlin_Fritz_1898__2","NT_LE-LH_T3_NA_01"
"CH_Schmidt_Roberto_1962__1","NT_LE-LH_T3_NA_01"
"CH_Schmidt_Roberto_1962__2","NT_LE-LH_T3_NA_01"
"CH_Schmidt_Walter_1912__1","NT_LE-LH_T3_NA_01"
"CH_Schmied_Walter_1953__1","NT_LE-LH_T3_NA_01"
"CH_Schmitt_Henri_1926__1","NT_LE-LH_T3_NA_01"
"CH_Schmuki_Johann_1890__1","NT_LE-UH_T3_NA_01"
"CH_Schmutz_Rudolf_1876__1","NT_LE-LH_T3_NA_01"
"CH_Schneeberger_Daniela_1967__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Arnold_1920__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Elisabeth_1964__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Erwin_1910__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Erwin_1910__2","NT_LE-LH_T3_NA_01"
"CH_Schneider_Friedrich_1886__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Friedrich_1886__2","NT_LE-LH_T3_NA_01"
"CH_Schneider_Johann_1952__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Ursula_1961__1","NT_LE-LH_T3_NA_01"
"CH_Schneider_Ursula_1961__22","NT_LE-LH_T3_NA_01"
"CH_Schnider_Theodor_1930__1","NT_LE-LH_T3_NA_01"
"CH_Schnyder_Heinrich_1897__1","NT_LE-LH_T3_NA_01"
"CH_Schnyder_Heinrich_1927__1","NT_LE-LH_T3_NA_01"
"CH_Schnyder_Karl_1931__1","NT_LE-LH_T3_NA_01"
"CH_Schnyder_Oskar_1896__1","NT_LE-LH_T3_NA_01"
"CH_Schoch_Kurt_1904__1","NT_LE-UH_T3_NA_01"
"CH_Schoch_Otto_1934__1","NT_LE-UH_T3_NA_01"
"CH_Schoenenberger_Jakob_1931__1","NT_LE-UH_T3_NA_01"
"CH_Schregenberger_Hans_1912__1","NT_LE-LH_T3_NA_01"
"CH_Schuele_Kurt_1944__1","NT_LE-UH_T3_NA_01"
"CH_Schuele_Kurt_1944__2","NT_LE-LH_T3_NA_01"
"CH_Schuemperli_Rudolf_1907__1","NT_LE-LH_T3_NA_01"
"CH_Schuerch_Gerhart_1910__1","NT_LE-LH_T3_NA_01"
"CH_Schuermann_Leo_1917__1","NT_LE-LH_T3_NA_01"
"CH_Schuetz_Otto_1907__1","NT_LE-LH_T3_NA_01"
"CH_Schuler_Adelrich_1922__1","NT_LE-LH_T3_NA_01"
"CH_Schuler_Hans_1899__1","NT_LE-LH_T3_NA_01"
"CH_Schuler_Josef_1889__1","NT_LE-LH_T3_NA_01"
"CH_Schutz_Jakob_1918__1","NT_LE-LH_T3_NA_01"
"CH_Schwaab_Jean_1948__1","NT_LE-LH_T3_NA_01"
"CH_Schwaab_Jean_1979__1","NT_LE-LH_T3_NA_01"
"CH_Schwab_Heinz_1941__1","NT_LE-LH_T3_NA_01"
"CH_Schwaller_Urs_1952__1","NT_LE-UH_T3_NA_01"
"CH_Schwander_Pirmin_1961__1","NT_LE-LH_T3_NA_01"
"CH_Schwarz_Urs_1926__1","NT_LE-LH_T3_NA_01"
"CH_Schwarzenbach_James_1911__1","NT_LE-LH_T3_NA_01"
"CH_Schweiger_Rolf_1945__1","NT_LE-UH_T3_NA_01"
"CH_Schweingruber_Alain_1952__1","NT_LE-LH_T3_NA_01"
"CH_Schweizer_Urs_1952__1","NT_LE-LH_T3_NA_01"
"CH_Schwendener_Johann_1888__1","NT_LE-LH_T3_NA_01"
"CH_Schwendener_Michael_1892__1","NT_LE-LH_T3_NA_01"
"CH_Schwendinger_Erwin_1911__1","NT_LE-LH_T3_NA_01"
"CH_Schwizer_Alfons_1897__1","NT_LE-LH_T3_NA_01"
"CH_Seematter_Arnold_1890__1","NT_LE-LH_T3_NA_01"
"CH_Segessenmann_Friedrich_1897__1","NT_LE-LH_T3_NA_01"
"CH_Segmueller_Eva_1932__1","NT_LE-LH_T3_NA_01"
"CH_Segmueller_Pius_1952__1","NT_LE-LH_T3_NA_01"
"CH_Segond_Guy_1945__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Bernhard_1930__1","NT_LE-UH_T3_NA_01"
"CH_Seiler_Hanspeter_1933__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Priska_1968__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Rolf_1932__1","NT_LE-LH_T3_NA_01"
"CH_Seiler_Walter_1896__1","NT_LE-LH_T3_NA_01"
"CH_Semadeni_Silva_1952__1","NT_LE-LH_T3_NA_01"
"CH_Semadeni_Silva_1952__2","NT_LE-LH_T3_NA_01"
"CH_Seydoux_Anne_1958__4","NT_LE-UH_T3_NA_01"
"CH_Sieber_Ernst_1927__1","NT_LE-LH_T3_NA_01"
"CH_Siegenthaler_Heinz_1955__1","NT_LE-LH_T3_NA_01"
"CH_Siegenthaler_Heinz_1955__10","NT_LE-LH_T3_NA_01"
"CH_Siegmann_Walter_1910__1","NT_LE-LH_T3_NA_01"
"CH_Siegrist_Rudolf_1886__1","NT_LE-LH_T3_NA_01"
"CH_Siegrist_Ulrich_1945__1","NT_LE-LH_T3_NA_01"
"CH_Sigerist_Heinrich_1881__1","NT_LE-LH_T3_NA_01"
"CH_Sigrist_Albert_1923__1","NT_LE-LH_T3_NA_01"
"CH_Simmen_Rosemarie_1938__1","NT_LE-UH_T3_NA_01"
"CH_Simon_Jean_1948__1","NT_LE-LH_T3_NA_01"
"CH_Simoneschi_Chiara_1946__1","NT_LE-LH_T3_NA_01"
"CH_Singeisen_Verena_1945__1","NT_LE-LH_T3_NA_01"
"CH_Slongo_Marianne_1948__1","NT_LE-UH_T3_NA_01"
"CH_Soldini_Mario_1913__1","NT_LE-LH_T3_NA_01"
"CH_Sollberger_Charles_1896__1","NT_LE-LH_T3_NA_01"
"CH_Sollberger_Sandra_1973__1","NT_LE-LH_T3_NA_01"
"CH_Sommaruga_Carlo_1959__1","NT_LE-LH_T3_NA_01"
"CH_Sommaruga_Simonetta_1960__1","NT_LE-UH_T3_NA_01"
"CH_Sommaruga_Simonetta_1960__2","NT_LE-LH_T3_NA_01"
"CH_Spaelti_Peter_1930__1","NT_LE-LH_T3_NA_01"
"CH_Speck_Christian_1937__1","NT_LE-LH_T3_NA_01"
"CH_Speiser_Ernst_1889__1","NT_LE-UH_T3_NA_01"
"CH_Speiser_Ernst_1889__2","NT_LE-LH_T3_NA_01"
"CH_Speziali_Carlo_1921__1","NT_LE-LH_T3_NA_01"
"CH_Spielmann_Jean_1944__1","NT_LE-LH_T3_NA_01"
"CH_Spiess_Gertrud_1914__1","NT_LE-LH_T3_NA_01"
"CH_Spindler_Albert_1906__1","NT_LE-LH_T3_NA_01"
"CH_Spoerry_Vreni_1938__1","NT_LE-UH_T3_NA_01"
"CH_Spoerry_Vreni_1938__2","NT_LE-LH_T3_NA_01"
"CH_Sprecher_Georg_1913__1","NT_LE-LH_T3_NA_01"
"CH_Spreng_Liselotte_1912__1","NT_LE-LH_T3_NA_01"
"CH_Spuehler_Willy_1902__1","NT_LE-UH_T3_NA_01"
"CH_Spuehler_Willy_1902__2","NT_LE-LH_T3_NA_01"
"CH_Spuhler_Peter_1959__1","NT_LE-LH_T3_NA_01"
"CH_Stadelmann_Hans_1918__1","NT_LE-LH_T3_NA_01"
"CH_Stadler_Anton_1920__1","NT_LE-LH_T3_NA_01"
"CH_Stadler_Anton_1920__2","NT_LE-LH_T3_NA_01"
"CH_Stadler_Hansruedi_1953__1","NT_LE-UH_T3_NA_01"
"CH_Stadler_Markus_1948__1","NT_LE-UH_T3_NA_01"
"CH_Stadlin_Manfred_1906__1","NT_LE-LH_T3_NA_01"
"CH_Staehelin_Heinrich_1903__1","NT_LE-LH_T3_NA_01"
"CH_Staehelin_Philipp_1944__1","NT_LE-UH_T3_NA_01"
"CH_Staehli_Alfred_1902__1","NT_LE-LH_T3_NA_01"
"CH_Staehli_Fritz_1895__1","NT_LE-UH_T3_NA_01"
"CH_Staehli_Fritz_1895__2","NT_LE-LH_T3_NA_01"
"CH_Staehli_Hans_1889__1","NT_LE-LH_T3_NA_01"
"CH_Staehli_Hans_1889__2","NT_LE-LH_T3_NA_01"
"CH_Staehli_Roland_1917__1","NT_LE-LH_T3_NA_01"
"CH_Stahl_Juerg_1968__1","NT_LE-LH_T3_NA_01"
"CH_Stalder_Fritz_1928__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Judith_1934__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Luzi_1952__1","NT_LE-LH_T3_NA_01"
"CH_Stamm_Walter_1927__1","NT_LE-LH_T3_NA_01"
"CH_Stappung_Sepp_1926__1","NT_LE-LH_T3_NA_01"
"CH_Stebler_Pius_1911__1","NT_LE-LH_T3_NA_01"
"CH_Stefani_Alberto_1918__1","NT_LE-UH_T3_NA_01"
"CH_Steffen_Hans_1931__1","NT_LE-LH_T3_NA_01"
"CH_Steiert_Jean_1961__1","NT_LE-LH_T3_NA_01"
"CH_Steiger_Hans_1944__1","NT_LE-LH_T3_NA_01"
"CH_Steinegger_Franz_1943__1","NT_LE-LH_T3_NA_01"
"CH_Steinemann_Barbara_1976__1","NT_LE-LH_T3_NA_01"
"CH_Steinemann_Walter_1938__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Arthur_1896__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Ernst_1920__1","NT_LE-UH_T3_NA_01"
"CH_Steiner_Karl_1897__1","NT_LE-LH_T3_NA_01"
"CH_Steiner_Rudolf_1945__1","NT_LE-LH_T3_NA_01"
"CH_Steinmann_Paul_1893__1","NT_LE-LH_T3_NA_01"
"CH_Steinmann_Paul_1893__2","NT_LE-LH_T3_NA_01"
"CH_Stich_Otto_1927__1","NT_LE-LH_T3_NA_01"
"CH_Stiefel_Ernst_1887__1","NT_LE-LH_T3_NA_01"
"CH_Stiffler_Hans_1904__1","NT_LE-LH_T3_NA_01"
"CH_Stirnemann_Erwin_1885__1","NT_LE-LH_T3_NA_01"
"CH_Stocker_Monika_1948__1","NT_LE-LH_T3_NA_01"
"CH_Stocker_Werner_1904__1","NT_LE-LH_T3_NA_01"
"CH_Stoeckli_Hans_1952__1","NT_LE-UH_T3_NA_01"
"CH_Stoeckli_Hans_1952__2","NT_LE-LH_T3_NA_01"
"CH_Stoeckli_Xaver_1888__1","NT_LE-UH_T3_NA_01"
"CH_Stoeckli_Xaver_1888__2","NT_LE-LH_T3_NA_01"
"CH_Stoffel_Leo_1910__1","NT_LE-LH_T3_NA_01"
"CH_Stolz_Daniel_1968__1","NT_LE-LH_T3_NA_01"
"CH_Strahm_Hans_1907__1","NT_LE-LH_T3_NA_01"
"CH_Strahm_Rudolf_1943__1","NT_LE-LH_T3_NA_01"
"CH_Straumann_Walter_1943__1","NT_LE-LH_T3_NA_01"
"CH_Strebel_Charles_1903__1","NT_LE-LH_T3_NA_01"
"CH_Streiff_Marianne_1957__1","NT_LE-LH_T3_NA_01"
"CH_Stucki_Fridolin_1913__1","NT_LE-UH_T3_NA_01"
"CH_Stucki_Jakob_1924__1","NT_LE-UH_T3_NA_01"
"CH_Stucky_Georg_1930__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Ernst_1896__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Heiner_1949__1","NT_LE-LH_T3_NA_01"
"CH_Studer_Jean_1957__1","NT_LE-UH_T3_NA_01"
"CH_Studer_Otto_1898__1","NT_LE-LH_T3_NA_01"
"CH_Stuenzi_Walter_1896__1","NT_LE-LH_T3_NA_01"
"CH_Stuessi_Rudolf_1883__1","NT_LE-UH_T3_NA_01"
"CH_Stump_Doris_1950__1","NT_LE-LH_T3_NA_01"
"CH_Stutz_Josef_1877__1","NT_LE-LH_T3_NA_01"
"CH_Suter_Adolf_1882__1","NT_LE-UH_T3_NA_01"
"CH_Suter_Marc_1953__35","NT_LE-LH_T3_NA_01"
"CH_Suter_Marc_1953__36","NT_LE-LH_T3_NA_01"
"CH_Suter_Rudolf_1914__1","NT_LE-LH_T3_NA_01"
"CH_Tanner_Fritz_1923__1","NT_LE-LH_T3_NA_01"
"CH_Tanner_Paul_1913__1","NT_LE-LH_T3_NA_01"
"CH_Tatti_Pierino_1893__1","NT_LE-LH_T3_NA_01"
"CH_Tenchio_Ettore_1915__1","NT_LE-LH_T3_NA_01"
"CH_Teuscher_Franziska_1958__1","NT_LE-LH_T3_NA_01"
"CH_Teuscher_Pierre_1921__1","NT_LE-LH_T3_NA_01"
"CH_Thalmann_Hanny_1912__1","NT_LE-LH_T3_NA_01"
"CH_Thanei_Anita_1954__1","NT_LE-LH_T3_NA_01"
"CH_Theiler_Georges_1949__1","NT_LE-UH_T3_NA_01"
"CH_Theiler_Georges_1949__2","NT_LE-LH_T3_NA_01"
"CH_Theubet_Gabriel_1936__1","NT_LE-LH_T3_NA_01"
"CH_Theus_Arno_1911__1","NT_LE-UH_T3_NA_01"
"CH_Thevoz_Georges_1914__1","NT_LE-LH_T3_NA_01"
"CH_Thorens_Adele_1971__1","NT_LE-LH_T3_NA_01"
"CH_Thuer_Hanspeter_1949__1","NT_LE-LH_T3_NA_01"
"CH_Tillmanns_Pierre_1939__1","NT_LE-LH_T3_NA_01"
"CH_Tissieres_Rodolphe_1911__1","NT_LE-LH_T3_NA_01"
"CH_Tochon_Robert_1926__1","NT_LE-LH_T3_NA_01"
"CH_Toengi_Michael_1967__1","NT_LE-LH_T3_NA_01"
"CH_Toggenburg_Rudolf_1899__1","NT_LE-LH_T3_NA_01"
"CH_Torche_Paul_1912__1","NT_LE-UH_T3_NA_01"
"CH_Torche_Paul_1912__2","NT_LE-LH_T3_NA_01"
"CH_Tornare_Manuel_1951__1","NT_LE-LH_T3_NA_01"
"CH_Travelletti_Adolphe_1914__1","NT_LE-LH_T3_NA_01"
"CH_Trede_Aline_1983__1","NT_LE-LH_T3_NA_01"
"CH_Trede_Aline_1983__16","NT_LE-LH_T3_NA_01"
"CH_Triebold_Erwin_1907__1","NT_LE-LH_T3_NA_01"
"CH_Triponez_Pierre_1943__1","NT_LE-LH_T3_NA_01"
"CH_Troillet_Maurice_1880__1","NT_LE-UH_T3_NA_01"
"CH_Troillet_Maurice_1880__2","NT_LE-LH_T3_NA_01"
"CH_Troillet_Maurice_1880__3","NT_LE-LH_T3_NA_01"
"CH_Trottmann_Karl_1915__1","NT_LE-LH_T3_NA_01"
"CH_Trueb_Walther_1883__1","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Alexander_1952__1","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Alexander_1952__2","NT_LE-LH_T3_NA_01"
"CH_Tschaeppaet_Reynold_1917__1","NT_LE-LH_T3_NA_01"
"CH_Tschanz_Hans_1902__1","NT_LE-LH_T3_NA_01"
"CH_Tschopp_Josef_1912__1","NT_LE-LH_T3_NA_01"
"CH_Tschopp_Peter_1940__1","NT_LE-LH_T3_NA_01"
"CH_Tschudi_Hans_1913__1","NT_LE-UH_T3_NA_01"
"CH_Tschuemperlin_Andy_1962__1","NT_LE-LH_T3_NA_01"
"CH_Tschumi_Hans_1908__1","NT_LE-LH_T3_NA_01"
"CH_Tschumi_Hans_1908__2","NT_LE-LH_T3_NA_01"
"CH_Tschuppert_Karl_1941__1","NT_LE-LH_T3_NA_01"
"CH_Tuchschmid_Walter_1893__1","NT_LE-LH_T3_NA_01"
"CH_Tuena_Mauro_1972__1","NT_LE-LH_T3_NA_01"
"CH_Uchtenhagen_Lilian_1928__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Hans_1913__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__1","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__2","NT_LE-LH_T3_NA_01"
"CH_Ueltschi_Johann_1882__3","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Hans_1933__1","NT_LE-UH_T3_NA_01"
"CH_Uhlmann_Hans_1933__2","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Jacques_1895__1","NT_LE-LH_T3_NA_01"
"CH_Uhlmann_Jacques_1895__2","NT_LE-LH_T3_NA_01"
"CH_Ullmann_Erich_1892__1","NT_LE-UH_T3_NA_01"
"CH_Ulrich_Josef_1916__1","NT_LE-UH_T3_NA_01"
